Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000261393	ENSG00000261393	4.942638247	0.045797688	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0111336	anti_sense	Not conserved	NA	NA	ADCY7	LRP2BP
ENSG00000253865	ENSG00000253865	4.942637946	0.045875044	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0045750	anti_sense	Q50	NA	-	PCYOX1L	LRP2BP
ENSG00000290923	PGM5P2	4.942638063	0.045844522	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0071566	integenic	Not conserved	hsa-miR-331-3p,hsa-miR-525-5p,hsa-miR-4270	NA	FOXD4L6	LRP2BP
ENSG00000248636	ENSG00000248636	4.942638219	0.045802835	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0094473	anti_sense	Not conserved	NA	-	CIT	LRP2BP
ENSG00000233029	ENSG00000233029	4.942637771	0.045930034	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0142289	anti_sense	Not conserved	NA	-	FAM72B	LRP2BP
ENSG00000185065	UFD1-AS1	2.166236396	0.030165288	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0134024	anti_sense	Q50	hsa-miR-6763-5p	-	MRPL40	TECTA
ENSG00000272572	ENSG00000272572	3.324735754	1.28e-06	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0080158	anti_sense	Q90	hsa-miR-200b-5p,hsa-miR-8089	Body mass index,Creatinine measurement,Lung carcinoma,-	MRPL43	APOC3
ENSG00000230082	PRRT3-AS1	-1.525845231	0.003934426	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0024078	anti_sense	Q50	NA	Blood protein measurement,-	CRELD1	CEP164
ENSG00000179428	IL6-AS1	1.595013529	1.48e-07	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0056610	anti_sense,sense	Q50	NA	Platelet count; Aspartate aminotransferase measurement,Cerebrospinal fluid clusterin measurement,C-reactive protein measurement,Leukocyte count,C-reactive protein measurement; Mean corpuscular hemoglobin,Serum albumin measurement,Unipolar depression,Lymphocyte percentage of leukocytes,Serum alanine aminotransferase measurement,Parental genotype effect measurement; Birth weight,Leukocyte count; C-reactive protein measurement; Lymphocyte count,Lymphocyte count,Lung carcinoma,Mean corpuscular hemoglobin,Albumin:globulin ratio measurement; Serum non-albumin protein measurement,Platelet count,Bilirubin measurement,Leukocyte count; Neutrophil count; Myeloid white cell count; 3-hydroxyphenylacetic acid measurement,Serum albumin measurement; C-reactive protein measurement; Body height,Tonsillectomy risk measurement,Longevity; Takayasu arteritis,Eosinophil count,Pulse pressure measurement,Systemic lupus erythematosus,Serum non-albumin protein measurement,Aortic stenosis; Aortic valve calcification,Pulse pressure measurement; Cerebrospinal fluid clusterin measurement,-	STEAP1B	UPK2
ENSG00000274422	ENSG00000274422	-1.580811665	0.000418579	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0134310	integenic	Not conserved	hsa-miR-6132,hsa-miR-8072	-	ZNF280B	HIPK3
ENSG00000225938	S1PR1-DT	1.514285892	0.00359332	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0005575	integenic	Q50	hsa-miR-3194-3p,hsa-miR-4279,hsa-miR-6752-5p,hsa-miR-6845-3p	-	DPH5	NUP98
ENSG00000289516	ENSG00000289516	2.973796125	0.010986413	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0095363	integenic	Not conserved	NA	NA	ZNF26	RSRC2
ENSG00000235885	LINC01828	2.00743415	4.95e-11	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0015627	integenic	Not conserved	NA	NA	ETAA1	CYP27B1
ENSG00000237596	ENSG00000237596	1.778595081	0.0268937	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0053689	anti_sense	Q50	hsa-miR-185-3p,hsa-miR-5572,hsa-miR-6763-5p	Hemoglobin measurement,Red blood cell distribution width,Erythrocyte count,Body height; Heel bone mineral density,Heel bone mineral density; Blood phosphate measurement,Heel bone mineral density,Age at menarche,Blood phosphate measurement,Alcoholic liver cirrhosis,Calcium measurement,Facial morphology measurement,Brcax breast cancer,Sphingomyelin 22:0 measurement,Aspartate aminotransferase measurement,Adolescent idiopathic scoliosis,Open-angle glaucoma,Glaucoma; Open-angle glaucoma; Intraocular pressure measurement,Intraocular pressure measurement,Diverticulitis,Response to corticosteroid; Response to synacthen; Cortisol measurement,Bipolar disorder; Body mass index,-	MTFR2	SH2B3
ENSG00000288736	ENSG00000288736	2.368470252	3.4e-11	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0005330	integenic	Q50	hsa-miR-5703,hsa-miR-6753-5p,hsa-miR-6893-5p	NA	ABCD3	MAK
ENSG00000260464	ENSG00000260464	3.39020093	2.59e-05	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0005285	anti_sense	Q75	hsa-miR-18a-3p	-	FNBP1L	HDDC2
ENSG00000235070	ENSG00000235070	1.911263196	0.040521079	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0022673	integenic	Q50	hsa-miR-642b-5p,hsa-miR-4469,hsa-miR-4736	Linoleic acid measurement,Brain volume measurement,Self reported educational attainment,Body height,Squamous cell lung carcinoma; Upper aerodigestive tract neoplasm,Urinary albumin to creatinine ratio; Albuminuria,Vital capacity,Triglyceride measurement,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,High density lipoprotein cholesterol measurement,Bmi-adjusted waist circumference,Bmi-adjusted waist-hip ratio,Unipolar depression,Astigmatism,Heel bone mineral density,Birth weight,Mathematical ability,Hematocrit,Body mass index,Bmi-adjusted adiponectin measurement,Hemoglobin measurement,Appendicular lean mass; Calcium channel blocker use measurement,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; Systolic blood pressure; High density lipoprotein cholesterol measurement; Triglyceride measurement; Aspartate aminotransferase measurement,Fasting blood insulin measurement; Coronary artery disease; Calcium channel blocker use measurement; Body mass index,Testosterone measurement,Triglyceride measurement; Visceral:subcutaneous adipose tissue ratio,Sex hormone-binding globulin measurement; Body mass index; Waist circumference; Total blood protein measurement; Smoking behavior,Sexual dimorphism; Hemoglobin measurement; Waist circumference; Hematocrit; Erythrocyte count,Sex hormone-binding globulin measurement; Insulin measurement; Adiponectin measurement; High density lipoprotein cholesterol measurement; Triglyceride measurement; Glucose tolerance test,Myocardial infarction,Hemoglobin a1 measurement,Red blood cell density measurement; Erythrocyte count,Diastolic blood pressure; Hypertension; Systolic blood pressure; High density lipoprotein cholesterol measurement; Triglyceride measurement; Coronary artery disease,Reticulocyte count; Obesity; Urate measurement,Body mass index; Cardiovascular disease; Body fat percentage; Systolic blood pressure; High density lipoprotein cholesterol measurement; Fasting blood insulin measurement; Triglyceride measurement; Coronary artery disease,Uric acid measurement; Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement; Fasting blood insulin measurement; Triglyceride measurement,Leptin measurement,Lean mass-adjusted fat body mass; Lean body mass; Fat body mass,High density lipoprotein cholesterol measurement; Metabolic syndrome,Body fat percentage,Triglyceride measurement; High density lipoprotein cholesterol measurement; Insulin measurement; Systolic blood pressure,Pulse pressure measurement; Hba1c measurement,High density lipoprotein cholesterol measurement; Hdl cholesterol change measurement; Physical activity,Sex hormone-binding globulin measurement,Serum albumin measurement,Mean corpuscular volume,High density lipoprotein cholesterol measurement; Adiponectin measurement,Waist-hip ratio,Serum alanine aminotransferase measurement; Aspartate aminotransferase measurement,Drugs used in diabetes use measurement; Alcohol drinking; High density lipoprotein cholesterol measurement; Triglyceride measurement; Alcohol consumption measurement,Triglyceride measurement; Lean body mass; Appendicular lean mass,Drugs used in diabetes use measurement; Alcohol consumption measurement,Serum alanine aminotransferase measurement; Serum gamma-glutamyl transferase measurement; Hemoglobin measurement; Aspartate aminotransferase measurement,Bmi-adjusted waist circumference; Physical activity measurement; Hmg coa reductase inhibitor use measurement,Eye colour measurement,Agents acting on the renin-angiotensin system use measurement,Triglyceride measurement; High density lipoprotein cholesterol measurement,Red blood cell density measurement,White matter microstructure measurement,Adolescent idiopathic scoliosis,Alcohol use disorder measurement,Covid-19,Prostate carcinoma,Lymphocyte count; Erythrocyte count,Reticulocyte count; Mean reticulocyte volume; Reticulocyte measurement,Alcohol consumption measurement; Alcohol use disorder measurement; Adiponectin measurement,Cerebral amyloid deposition measurement,Hmg coa reductase inhibitor use measurement,Triglyceride measurement; Sex hormone-binding globulin measurement,Diastolic blood pressure; Systolic blood pressure,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Apolipoprotein a 1 measurement; Serum gamma-glutamyl transferase measurement; Aspartate aminotransferase to alanine aminotransferase ratio; Hba1c measurement; Blood protein measurement; High density lipoprotein cholesterol measurement; Serum albumin measurement; Triglyceride measurement,Appendicular lean mass; Red blood cell distribution width,Appendicular lean mass,Bmi-adjusted waist circumference; Cytokine measurement,Glomerular filtration rate,Breast carcinoma,Lean body mass,Platelet count,Granulocyte percentage of myeloid white cells; Glomerular filtration rate; Monocyte percentage of leukocytes,Platelet count; Monocyte count,Lymphocyte count,Lymphocyte percentage of leukocytes; Lymphocyte count; Mean corpuscular hemoglobin concentration; Platelet component distribution width; Platelet crit; Neutrophil percentage of leukocytes; Platelet count; Monocyte count; Mean corpuscular volume; Monocyte percentage of leukocytes,Creatinine measurement,Platelet component distribution width; Platelet crit,Susceptibility to urinary tract infection measurement,Ovarian carcinoma,Gut microbiome measurement,Cystatin c measurement,Bmi-adjusted hip circumference,Insulin sensitivity measurement; Body mass index,Sex interaction measurement; Bmi-adjusted waist-hip ratio,-	IRS1	NCOA7
ENSG00000270069	MIR222HG	-1.324155994	0.010191881	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0137593	integenic	Q90	hsa-miR-574-5p,hsa-miR-1343-3p,hsa-miR-6803-5p,hsa-miR-6873-3p,hsa-miR-9899	Body height; Inguinal hernia; Body weight	DIPK2B	MRPL18
ENSG00000234546	LNCTAM34A	2.524742963	3.65e-26	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0000685	integenic	Q50	hsa-miR-1249-5p,hsa-miR-6769b-5p,hsa-miR-7113-3p	Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes; Monocyte count; Aspartate aminotransferase measurement,Lean body mass	H6PD	MDGA1
ENSG00000257642	C12orf75-AS1	1.835587483	3.11e-06	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0093697	anti_sense	Not conserved	NA	-	APPL2	SAYSD1
ENSG00000258457	AJUBA-DT	3.333856147	1.15e-18	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0099995	anti_sense	Q90	hsa-miR-7113-5p	Macula measurement,Gut microbiome measurement,Odontogenesis; Tooth eruption,Systolic blood pressure,Cognitive function measurement,-	PSMB11	ZNF451
ENSG00000234327	ZNF232-AS1	1.640698948	3.06e-08	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0114103	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-3162-5p,hsa-miR-1268b	-	ZFP3	SELENOK
ENSG00000223653	BCL10-AS1	1.564095664	0.000801671	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0004865	anti_sense	Q50	NA	Protein measurement	CCN1	USP4
ENSG00000272081	FCHO2-DT	6.537583687	1.95e-38	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0042600	anti_sense	Q75	hsa-miR-4466,hsa-miR-3960	Serum urea measurement; Serum albumin measurement; Aspartate aminotransferase measurement,Calcium measurement,Heel bone mineral density,Albumin:globulin ratio measurement; Serum non-albumin protein measurement,Monocyte count,Mean reticulocyte volume; Mean corpuscular volume; Serum albumin measurement,-	ZNF366	SLC41A3
ENSG00000260804	LINC01963	-1.134267808	1.08e-07	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0022112	integenic	Q50	NA	NA	XRCC5	EIF1B
ENSG00000287561	ENSG00000287561	5.389346397	0.010167732	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0146901	anti_sense	Not conserved	NA	Platelet crit	PDYN	PLCH1
ENSG00000280587	LINC01348	5.389346406	0.010167732	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0142454	integenic	Q50	NA	NA	TOMM20	PLCH1
ENSG00000248228	SLIT2-IT1	5.389346367	0.010172143	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0033237	sense	Q75	NA	NA	SLIT2	PLCH1
ENSG00000258602	LINC01629	4.048635878	4.54e-16	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0102605	integenic	Q50	hsa-miR-505-5p,hsa-miR-1268b,hsa-miR-6089,hsa-miR-6803-5p,hsa-miR-6823-5p,hsa-miR-6858-5p,hsa-miR-6877-3p	Protein measurement,Atrial fibrillation,Total blood protein measurement; Blood protein measurement,-	LRRC74A	EIF4G1
ENSG00000267757	EML2-AS1	1.468345651	1.41e-14	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0126580	anti_sense	Q90	hsa-miR-1227-5p	Body mass index,-	GIPR	NRBP1
ENSG00000241544	LINC02029	1.933403724	0.001386228	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0030091	integenic	Q50	hsa-miR-6793-3p,hsa-miR-6799-5p	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Pr interval,Bmi-adjusted waist circumference,Mental or behavioural disorder,Electrocardiography,Coronary artery disease,Bmi-adjusted waist circumference; Testosterone measurement,-	LEKR1	SPTBN1
ENSG00000269934	ENSG00000269934	1.365927465	0.000554842	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0011224	anti_sense	Not conserved	NA	-	TRIM11	HTRA2
ENSG00000263272	ENSG00000263272	-1.917044137	0.01072693	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0114128	anti_sense,sense	Not conserved	NA	Age at menopause,-	C1QBP	PDCL3
ENSG00000249899	ITGA2-AS1	6.371492717	0.000627884	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0041756	anti_sense	Q50	hsa-miR-7150	Hematocrit; Hemoglobin measurement,Vital capacity,Platelet count,-	MOCS2	IL1RL1
ENSG00000255114	ENSG00000255114	-3.509180108	0.000643798	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0143086	anti_sense	Q90	hsa-miR-4708-5p	-	TRAPPC4	MLPH
ENSG00000287054	ENSG00000287054	3.420436675	0.040904868	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0148703	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6089	NA	HSPA4	STK25
ENSG00000287051	ENSG00000287051	2.806842771	0.035973628	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0091175	anti_sense,sense	Q90	NA	Telomere length,Cutaneous leishmaniasis,Hair color; Hair colour measurement,Diffusing capacity of the lung for carbon monoxide,Brain volume measurement,Plasma beta-amyloid 1-42 measurement,-,Response to diisocyanate	KRT81	QPCT
ENSG00000256802	ENSG00000256802	1.761867524	8.48e-14	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0104723	integenic	Not conserved	hsa-miR-4758-5p,hsa-miR-6090	-	GOLGA8J	TRAK2
ENSG00000228857	ACTR3-AS1	1.900386636	4.95e-05	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0018105	integenic	Not conserved	NA	NA	SLC35F5	GPX7
ENSG00000235501	CNN3-DT	1.575637182	1.5e-08	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0005345	integenic	Q50	hsa-miR-1237-5p	-	SLC44A3	TMEM59
ENSG00000255197	ENSG00000255197	2.315628574	3.67e-08	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0143174	anti_sense	Q90	NA	Alcohol consumption measurement	SPI1	ERRFI1
ENSG00000290994	FAM86C2P	1.396331398	0.008442214	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0085186	integenic	Not conserved	hsa-miR-619-5p	Hair colour measurement,Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference,Bmi-adjusted hip circumference,Body height,Interleukin 18 measurement,Qrs duration,Sex interaction measurement,-	ALDH3B2	ELAPOR1
ENSG00000266970	SOCS3-DT	1.984294444	0.000192112	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0119032	integenic	Q50	hsa-miR-619-5p,hsa-miR-4472,hsa-miR-4639-3p,hsa-miR-6089,hsa-miR-6794-5p,hsa-miR-6803-5p	Creativity measurement,Heel bone mineral density,C-reactive protein measurement,-	PGS1	S100PBP
ENSG00000273796	ENSG00000273796	1.627302547	5.33e-08	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0133638	anti_sense	Q50	hsa-miR-4472,hsa-miR-6811-3p,hsa-miR-6813-5p,hsa-miR-8072	Neuroimaging measurement; Brain measurement	SLC19A1	SCAMP3
ENSG00000277597	ENSG00000277597	2.073889421	0.018217579	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0113830	anti_sense	Q50	NA	NA	WDR81	DLGAP3
ENSG00000290085	ENSG00000290085	1.251597265	0.015492346	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0016448	integenic	Q75	hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-3960,hsa-miR-1199-3p,hsa-miR-6085	NA	TRABD2A	TFAP2E
ENSG00000277715	ENSG00000277715	1.307352037	0.025727307	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0093735	intronic_antisense	Q50	hsa-miR-609,hsa-miR-939-3p,hsa-miR-3960,hsa-miR-6791-3p,hsa-miR-6880-3p,hsa-miR-8072	Body height,-	TCP11L2	HMGCL
ENSG00000179082	LINC02913	2.891709293	0.02930347	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0150735	integenic	Q50	hsa-miR-619-5p	-	NA	HSD11B1
ENSG00000289370	ENSG00000289370	1.642366976	0.005320642	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0016937	anti_sense	Not conserved	NA	NA	ZNF514	STK11
ENSG00000226889	ATF6-DT	1.947219239	5.44e-07	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0007974	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-6873-3p	Left ventricular structural measurement,Serum igg measurement,-	FCGR3B	RPS25
ENSG00000289530	ENSG00000289530	1.071175359	0.025521834	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0035158	integenic	Q50	NA	-	RASSF6	FILIP1
ENSG00000237605	DYRK3-AS1	3.196976285	7.28e-05	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0010037	anti_sense	Q50	hsa-miR-149-3p,hsa-miR-1224-3p,hsa-miR-4297,hsa-miR-4492,hsa-miR-4749-3p,hsa-miR-6763-5p	-	EIF2D	CPSF3
ENSG00000258232	ENSG00000258232	-2.517418416	1.35e-13	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0090931	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4534	Self reported educational attainment; Intelligence; Cognitive function measurement,Platelet component distribution width; Platelet count,-	C1QL4	PPP4R4
ENSG00000258791	LINC00520	2.240042003	0.006931142	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0101489	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6165	Parental longevity,-	TBPL2	EPCAM
ENSG00000236671	PRKG1-AS1	2.718677504	3.33e-15	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0077999	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-6510-5p	Eosinophilic esophagitis,Heel bone mineral density,Periodontitis,Dickkopf‐related protein 1 measurement,Blood protein measurement,Behcet's syndrome,Stressful life event measurement; Alcohol dependence measurement,-	MBL2	PPP3CC
ENSG00000271754	ENSG00000271754	-1.934873612	0.004682547	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0050203	anti_sense	Q75	hsa-miR-4307	-	YIPF3	EPHX2
ENSG00000275759	ENSG00000275759	-1.837010517	0.03883905	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0094429	integenic	Not conserved	NA	-	SUDS3	LYPLA1
ENSG00000277559	ENSG00000277559	1.002455201	0.042079228	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0111560	anti_sense	Q90	hsa-miR-4456	Tonsillectomy risk measurement,Self reported educational attainment; Intelligence,-	FTO	AKAP1
ENSG00000259867	DYNLRB2-AS1	2.689276524	7.29e-06	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0112932	anti_sense	Q50	hsa-miR-204-3p,hsa-miR-619-5p,hsa-miR-4505,hsa-miR-4661-3p,hsa-miR-5587-3p,hsa-miR-6734-3p,hsa-miR-8485	Antiphospholipid antibody measurement,Brain aneurysm,Pallidum volume,Skin pigmentation measurement,Attempted suicide,Age at onset,Response to benznidazole,Astigmatism,Refractive error,Serum gamma-glutamyl transferase measurement,Gut microbiome measurement,Serum gamma-glutamyl transferase measurement; Aspartate aminotransferase measurement,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Serum gamma-glutamyl transferase measurement; Aspartate aminotransferase measurement,Macula measurement; Abnormality of refraction,Protein measurement,Balding measurement,Ribose-5-phosphate measurement; Ribulose-5-phosphate measurement,Hypermetropia; Myopia,Age at onset; Refractive error; Myopia,-	CDYL2	PSPC1
ENSG00000229056	HECW2-AS1	2.275721649	8.11e-09	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0021310	anti_sense	Q50	NA	-	CCDC150	TMEM54
ENSG00000232077	LINC01031	-5.176221851	0.027498745	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0009338	integenic	Q50	hsa-miR-4310,hsa-miR-6090	Chronotype measurement,Hip circumference,Cardiovascular disease,Diuretic use measurement,Beta blocking agent use measurement,Autism spectrum disorder,Macrophage inflammatory protein 1a measurement,Subcutaneous adipose tissue measurement,Daytime rest measurement,Susceptibility to mycobacterium tuberculosis infection measurement,Chronic kidney disease,Protein measurement,Unipolar depression,Mortality,Mathematical ability,Autosomal dominant compelling helio-ophthalmic outburst syndrome,White matter hyperintensity measurement,Microglial activation measurement,Fev/fec ratio; Response to bronchodilator,Empathy measurement,-	CDC73	LAX1
ENSG00000272175	ENSG00000272175	-5.176207725	0.027457453	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0003593	anti_sense	Not conserved	NA	NA	OSBPL9	LAX1
ENSG00000270607	NAV2-AS6	1.806860109	4.25e-15	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0083062	anti_sense	Q75	NA	-	DBX1	ANXA11
ENSG00000289123	ENSG00000289123	-2.586092733	0.016121256	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0072704	integenic	Q50	hsa-miR-619-5p,hsa-miR-644a,hsa-miR-4258,hsa-miR-4466,hsa-miR-4685-3p,hsa-miR-6803-5p,hsa-miR-6837-3p,hsa-miR-7704,hsa-miR-8069	Balding measurement,Platelet crit,Platelet count,Ulcerative colitis; Inflammatory bowel disease,Eczema,Bmi-adjusted waist-hip ratio,Waist-hip ratio,Neutrophil percentage of granulocytes,Eosinophil percentage of leukocytes,Eosinophil count,Parental genotype effect measurement; Gestational blood glucose measurement; Glycosuria,Leukocyte count,-	SYK	PLAU
ENSG00000291203	ENSG00000291203	1.007866484	0.010028518	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0148177	anti_sense	Not conserved	NA	NA	USP53	RAB9A
ENSG00000226849	ENSG00000226849	-2.181471705	0.000389308	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0000843	anti_sense	Not conserved	hsa-miR-1237-5p	Serum albumin measurement; Heel bone mineral density,-	TARDBP	GPR83
ENSG00000275880	ENSG00000275880	1.478908029	0.000107327	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0099381	integenic	Not conserved	hsa-miR-619-5p	NA	CARS2	PIGT
ENSG00000243926	TIPARP-AS1	1.491160984	0.000759273	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0030062	anti_sense	Q75	hsa-miR-6727-5p	-	SSR3	ZNF45
ENSG00000276791	ENSG00000276791	2.462771419	0.000130435	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	NA	NA	NA	NA	NA	SRRM2	SIRT5
ENSG00000272279	ENSG00000272279	1.584092952	0.011350464	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0047398	integenic	Not conserved	NA	Chronic hepatitis c virus infection,Open-angle glaucoma,Daytime rest measurement,Intraocular pressure measurement,Response to cisplatin; Ovarian carcinoma; Response to paclitaxel; Overall survival,Psoriasis; Atopic eczema,Mhpg measurement; Hva measurement,-	GMDS	PEX6
ENSG00000253161	LINC01605	2.054832691	3.59e-05	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0150382	integenic	Q90	hsa-miR-149-3p,hsa-miR-4486	Body height,Endometriosis,-	BRF2	RPS10
ENSG00000289727	ENSG00000289727	-1.781868861	0.010010256	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0014065	anti_sense	Not conserved	NA	NA	SLC30A6	EFNB2
ENSG00000226386	PARD3-DT	4.144650818	0.000817439	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0077249	integenic	Not conserved	hsa-miR-4443	-	CREM	PTGER2
ENSG00000286048	ENSG00000286048	3.036242502	2.21e-13	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0041760	intronic_antisense	Not conserved	NA	NA	MOCS2	PTGER2
ENSG00000235385	LINC02154	2.368513322	7.38e-05	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0136703	overlap_sense	Not conserved	NA	NA	ATXN3L	SOX9
ENSG00000260267	ENSG00000260267	1.241662499	1.49e-06	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0110866	anti_sense,sense	Q50	hsa-miR-298	Pyruvate measurement,Mean corpuscular volume,-	ZNF843	ITPA
ENSG00000250748	MSRB3-AS1	6.951269705	6.03e-07	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0091992	integenic	Not conserved	hsa-miR-6089	Creatinine measurement	WIF1	GDF5
ENSG00000290555	LINC00680	1.022223777	8.69e-06	ctrl_RB+p130_siCTRL vs DOX_RB+p130_siCTRL	HSALNG0050864	integenic	Not conserved	hsa-miR-4441	-	RAB23	ID1
