Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000273382	TMEM167B-DT	2.298790153	1.24e-21	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0005853	anti_sense	Q75	hsa-miR-619-5p	Apolipoprotein b measurement,Leukocyte count,-	TAF13	IPP
ENSG00000261502	ENSG00000261502	-2.025136232	0.002053094	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0111990	integenic	Q75	hsa-miR-3943,hsa-miR-6809-3p,hsa-miR-8485	Soluble triggering receptor expressed on myeloid cells 2 measurement,Self reported educational attainment,T-tau measurement; Cerebrospinal fluid biomarker measurement,-	CDH8	GRK6
ENSG00000272335	ENSG00000272335	-1.559436057	3.28e-12	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0041565	integenic	Not conserved	NA	-	MRPS30	PRIM1
ENSG00000181577	LINC03040	-4.834088108	8.77e-40	SUM149 Parent_ctrl vs Parent_Doxo	NA	NA	NA	NA	NA	TMEM63B	SOWAHC
ENSG00000287697	ENSG00000287697	1.951963295	0.000302965	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0008578	anti_sense	Q90	NA	-	MRPS14	ZNF251
ENSG00000250081	ENSG00000250081	3.473537483	0.001917871	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0042272	integenic	Not conserved	NA	NA	ADAMTS6	SULT1C2
ENSG00000254300	LINC01111	3.473537087	0.001918791	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0066318	integenic	Not conserved	hsa-miR-619-5p	Susceptibility to chronic sinus infection measurement,Non-melanoma skin carcinoma,Basal cell carcinoma,Basal cell carcinoma; Non-melanoma skin carcinoma; Cancer,Keratinocyte carcinoma; Skin neoplasm; Basal cell carcinoma,Heel bone mineral density,Self-injurious behavior,Hemorrhoid; Heel bone mineral density,Progranulin measurement,Peripheral arterial disease; Traffic air pollution measurement,Cleft lip; Cleft palate,-	ZFHX4	SULT1C2
ENSG00000234477	ENSG00000234477	2.024220459	6.81e-09	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0116403	anti_sense	Q90	hsa-miR-4281,hsa-miR-6089	3-hydroxy-1-methylpropylmercapturic acid measurement,Body height,Glucagon measurement,Hodgkins lymphoma,Gut microbiome measurement,-	KRTAP4-7	DDX42
ENSG00000291168	ENSG00000291168	2.326685434	1.14e-15	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0072797	integenic	Not conserved	NA	NA	FGD3	GET3
ENSG00000272077	ENSG00000272077	-1.373930005	0.003305979	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0025566	integenic	Not conserved	NA	NA	ZNF35	TXNRD1
ENSG00000272010	ENSG00000272010	-2.031222664	0.027431459	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0065847	integenic	Not conserved	NA	Self reported educational attainment	ARMC1	NBR2
ENSG00000259291	ZNF710-AS1	-1.030650309	0.003675167	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0108098	anti_sense	Q90	NA	Body height,Comparative body size at age 10, self-reported,-	IDH2	NBR2
ENSG00000261729	ENSG00000261729	3.662726014	0.000560935	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0009061	integenic	Q90	NA	Monocyte count,Lymphocyte percentage of leukocytes; Monocyte count,Basophil count,Monocyte percentage of leukocytes,Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes,Facial emotion recognition measurement,Radon exposure measurement; Lung carcinoma,Forced expiratory volume; Response to bronchodilator,-	HMCN1	ARC
ENSG00000197291	RAMP2-AS1	3.516243455	9.22e-06	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0116565	anti_sense	Q90	hsa-miR-23a-5p,hsa-miR-619-5p,hsa-miR-6873-3p	Body height,Bmi-adjusted waist-hip ratio,-	EZH1	GRIN3A
ENSG00000248810	LINC02432	-1.885512532	0.026313241	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0037522	integenic	Q50	hsa-miR-4463	-	RNF150	STKLD1
ENSG00000281530	ENSG00000281530	2.917576122	3.86e-07	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0133994	sense	Not conserved	hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-5587-5p	NA	DGCR2	MT-ATP6
ENSG00000290376	HERC2P3	1.392058295	2.44e-09	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0104373	integenic	Not conserved	NA	-	GOLGA6L6	DMD
ENSG00000286681	ENSG00000286681	2.752783909	2.73e-15	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0069476	integenic	Not conserved	NA	NA	COMMD5	COX20
ENSG00000253865	ENSG00000253865	2.615430979	0.003295137	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0045750	anti_sense	Q50	NA	-	PCYOX1L	ECT2L
ENSG00000256686	ENSG00000256686	4.730693822	0.039412678	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0089937	integenic	Q50	hsa-miR-619-5p,hsa-miR-4722-5p	-	LMNTD1	TMEM244
ENSG00000238217	LINC01877	4.730693293	0.039430067	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0146311	integenic	Not conserved	NA	-	C2orf69	TMEM244
ENSG00000245164	LINC00861	4.730693625	0.039419579	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0068368	integenic	Not conserved	NA	NA	LRATD2	TMEM244
ENSG00000259668	ENSG00000259668	4.730694062	0.039403526	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0105911	anti_sense	Q75	hsa-miR-4443	C-reactive protein measurement,Body mass index,Self reported educational attainment,-,Waist-hip ratio; Smoking behavior; Body mass index,Body fat percentage	GLDN	TMEM244
ENSG00000249898	MCPH1-AS1	-1.098468854	3.16e-09	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0063158	integenic	Not conserved	NA	Total cholesterol measurement; Low density lipoprotein cholesterol measurement	ANGPT2	CCDC162P
ENSG00000272072	ENSG00000272072	-5.098348105	0.002902156	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0060408	anti_sense	Q50	NA	Calcium measurement,-	COG5	ADD3-AS1
ENSG00000289574	ENSG00000289574	-2.177585436	1.94e-09	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0030964	sense	Q75	hsa-miR-363-5p,hsa-miR-1268b,hsa-miR-6089	-	MFN1	IER5L-AS1
ENSG00000260083	MIR762HG	-1.233119612	5.61e-12	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0110791	anti_sense,sense	Q90	hsa-miR-4519,hsa-miR-6795-3p,hsa-miR-6796-3p,hsa-miR-7843-5p	Lewy body dementia,Hba1c measurement; Serum non-albumin protein measurement,-	CTF1	DAXX
ENSG00000272764	ENSG00000272764	1.429283012	2.39e-05	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0075897	anti_sense	Not conserved	hsa-miR-6826-3p	NA	TASOR2	HSPA1B
ENSG00000215483	LINC00598	-1.362202937	2.54e-24	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0143959	integenic	Not conserved	NA	Body height; Eye measurement,Corneal hysteresis; Central corneal thickness; Eye measurement; Intraocular pressure measurement; Corneal resistance factor; Keratoconus; Corneal topography,Corneal hysteresis	FOXO1	HSPA1B
ENSG00000267280	TBX2-AS1	-1.539762019	2.61e-09	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0117877	anti_sense	Q90	hsa-miR-615-5p,hsa-miR-615-3p,hsa-miR-4447,hsa-miR-4505,hsa-miR-4747-3p,hsa-miR-6754-5p,hsa-miR-8485	Gout,Nephrolithiasis; Hemoglobin measurement; Gout,Glomerular filtration rate; Urate measurement; Creatinine measurement; Hematocrit; Erythrocyte count,Gout; Erythrocyte count,Creatinine measurement; Glomerular filtration rate,Red blood cell density measurement,Chronic kidney disease; Urolithiasis; Glomerular filtration rate; Vitamin c measurement; Cystatin c measurement; Renal system measurement; Beta blocking agent use measurement; Creatinine measurement; Calcium measurement; Hematocrit; Uric acid measurement; Hemoglobin measurement; Erythrocyte count; Red blood cell density measurement; Urate measurement,Urolithiasis; Glomerular filtration rate; Protein measurement; Blood metabolite measurement; Amino acid measurement; Urate measurement,Bmi-adjusted waist circumference; Myopia,Bmi-adjusted waist circumference,Body height,Reticulocyte count; Agents acting on the renin-angiotensin system use measurement,Pulse pressure measurement; Diastolic blood pressure; Hypertension; Systolic blood pressure; Mean arterial pressure; Creatinine measurement,Abnormality of refraction; Cardiovascular disease; Diuretic use measurement; Refractive error,Age-related hearing impairment,Calcium measurement,Diastolic blood pressure; Pulse pressure measurement; Mean arterial pressure; Systolic blood pressure; Calcium channel blocker use measurement,Fibroblast growth factor 23 measurement; Glomerular filtration rate; Calcium channel blocker use measurement,Spontaneous preterm birth,Urolithiasis; Coronary artery disease; Systolic blood pressure,Corneal hysteresis; Agents acting on the renin-angiotensin system use measurement; Corneal resistance factor,Creatinine measurement,Diastolic blood pressure; Mean arterial pressure,Bmi-adjusted waist circumference; Chloride measurement; Potassium measurement,-,Pulse pressure measurement; Diastolic blood pressure; Hypertension; Mean arterial pressure; Systolic blood pressure	NACA2	VARS1
ENSG00000289504	ENSG00000289504	-1.794556832	3.64e-10	SUM149 Parent_ctrl vs Parent_Doxo	NA	NA	NA	NA	NA	MAPKAPK3	ZNF805
ENSG00000261618	LINC02605	2.262101369	0.000200013	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0150243	integenic	Not conserved	NA	Platelet-to-lymphocyte ratio; Lymphocyte count	ZC2HC1A	DDR1
ENSG00000275857	ENSG00000275857	-2.140283535	0.028301677	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0110641	anti_sense	Q75	hsa-miR-1237-5p,hsa-miR-1247-5p,hsa-miR-5787	-	CDIPT	MAMDC2-AS1
ENSG00000204709	LINC01556	-1.945138156	0.043005722	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0049022	integenic	Not conserved	NA	-	OR2J1	LINC01556
ENSG00000289130	ENSG00000289130	2.999138314	0.021179961	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0024706	anti_sense	Q50	hsa-miR-1203,hsa-miR-6758-5p,hsa-miR-8485	Intelligence,Dna methylation,Self reported educational attainment; Intelligence; Cognitive function measurement,Testosterone measurement,Body height,Parasitemia measurement,Self reported educational attainment; Intelligence,Antipsychotic drug use measurement,Age at menarche,Reticulocyte count; Reticulocyte measurement,Intelligence; Refractive error,Abnormality of refraction,Lymphocyte count,Systolic blood pressure,Uterine fibroid,Myopia,Age at onset; Refractive error; Myopia,Age at onset; Myopia,-,Intelligence; Mean corpuscular hemoglobin	NR1D2	MALRD1
ENSG00000245317	MRNIP-DT	-2.090304306	2.47e-28	SUM149 Parent_ctrl vs Parent_Doxo	NA	NA	NA	NA	NA	SQSTM1	RPL26L1-AS1
ENSG00000237523	LINC00857	2.512369172	1.5e-24	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0079188	integenic	Not conserved	hsa-miR-4447	NA	PLAC9	ZBTB48
ENSG00000257925	ENSG00000257925	3.134039875	0.046789773	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0090744	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6089	-	AMIGO2	PSG5
ENSG00000261780	LINC02582	2.542143196	0.007932601	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0122396	integenic	Q50	hsa-miR-877-3p	-	TIMM21	SMN2
ENSG00000287929	ENSG00000287929	-1.547926008	0.001681236	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0008966	intronic_antisense	Not conserved	hsa-miR-4472	NA	LAMC2	MFSD2B
ENSG00000204682	MIR1915HG	1.643890523	2.32e-34	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0076590	integenic	Q50	hsa-miR-619-5p	Smoking initiation; Parental longevity; Body mass index,-	SKIDA1	ZNF316
ENSG00000263327	TAPT1-AS1	1.104138507	0.015122473	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0033093	anti_sense	Q75	hsa-miR-4310,hsa-miR-6882-5p	Self reported educational attainment,Intelligence,Intelligence; Mathematical ability,Verbal-numerical reasoning measurement,Cognitive function measurement,Systemic juvenile idiopathic arthritis,Temporal horn of lateral ventricle volume measurement,Duchenne muscular dystrophy; Disease progression measurement,-	CD38	C21orf62-AS1
ENSG00000258920	FOXN3-AS1	1.605012457	1.23e-07	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0103087	anti_sense	Q90	hsa-miR-30c-1-3p,hsa-miR-877-3p,hsa-miR-4290	Electrocardiography,Breast carcinoma,-	TDP1	RNPS1
ENSG00000237220	ENSG00000237220	2.851394346	0.037923631	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0019571	anti_sense	Q50	hsa-miR-6089	Platelet count,Arterial stiffness measurement,-	TNFAIP6	MIR200A
ENSG00000233818	CLDN14-AS1	2.851394087	0.037923631	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0132951	integenic	Not conserved	NA	NA	CHAF1B	MIR200A
ENSG00000286428	ENSG00000286428	-2.666415772	0.011926866	SUM149 Parent_ctrl vs Parent_Doxo	NA	NA	NA	NA	NA	ANGPTL2	MIR573
ENSG00000167912	TOX-DT	1.603686206	0.04795455	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0065583	anti_sense	Q75	hsa-miR-1237-5p,hsa-miR-4467,hsa-miR-3960,hsa-miR-1199-5p,hsa-miR-6763-5p	-	SDCBP	MIR563
ENSG00000227375	DLG1-AS1	1.205597259	0.001303497	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0032000	anti_sense	Q50	hsa-miR-1268b,hsa-miR-6089	-	NCBP2AS2	SNORA53
ENSG00000231789	PIK3CD-AS2	-1.362080362	3.28e-05	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0000719	intronic_antisense	Not conserved	hsa-miR-6743-3p,hsa-miR-6870-5p	NA	CLSTN1	LINC01089
ENSG00000275441	ENSG00000275441	-1.056668732	0.005179523	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0110504	anti_sense	Q75	NA	NA	NUPR1	SFT2D2
ENSG00000288759	ENSG00000288759	-1.617631645	1.29e-09	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0137676	integenic	Q50	NA	NA	RBM10	MLLT11
ENSG00000260645	ENSG00000260645	-3.101470686	5.6e-07	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0051486	integenic	Q75	hsa-miR-148b-3p,hsa-miR-4270	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,Body mass index,Protein measurement,Bmi-adjusted waist-hip ratio,Ovarian serous carcinoma; Squamous cell lung carcinoma; Colorectal cancer; Breast carcinoma; Ovarian endometrioid carcinoma; Ovarian carcinoma; Lung carcinoma; Lung adenocarcinoma; Prostate carcinoma; Estrogen-receptor negative breast cancer,Bipolar disorder; Binge eating,-	BCKDHB	RBM22P2
ENSG00000289019	ENSG00000289019	1.69467951	9.18e-08	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0035059	integenic	Q50	hsa-miR-8072,hsa-miR-8485	NA	GRSF1	VDAC1
ENSG00000267868	ENSG00000267868	-1.370736917	0.037871559	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0099545	anti_sense	Not conserved	hsa-miR-4486,hsa-miR-6748-3p,hsa-miR-6826-3p,hsa-miR-6769b-3p	NA	PCID2	KCTD11
ENSG00000266916	ZNF793-AS1	1.118584474	0.005392416	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0125846	integenic	Not conserved	NA	NA	ZNF569	ALG3
ENSG00000231324	ENSG00000231324	-2.665617625	0.033060239	SUM149 Parent_ctrl vs Parent_Doxo	NA	NA	NA	NA	NA	CLDN14	AMZ2P1
ENSG00000278869	ENSG00000278869	1.456211876	4.52e-09	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0136238	anti_sense	Q90	hsa-miR-874-3p,hsa-miR-4447,hsa-miR-4463,hsa-miR-1343-5p,hsa-miR-5088-3p,hsa-miR-6799-5p,hsa-miR-6877-3p	-	ALG12	VPS33B-DT
ENSG00000265096	C1QTNF1-AS1	3.805960479	2.83e-30	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0119089	anti_sense	Q50	hsa-miR-4288,hsa-miR-6754-5p	-	CANT1	ZBED1
ENSG00000222032	ENSG00000222032	-2.526752479	1.25e-34	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0023343	integenic	Q75	hsa-miR-6865-5p	Body height,-	COL6A3	RAD51AP2
ENSG00000273783	GTF2A1-AS1	1.622300627	1.24e-08	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0102781	anti_sense	Q90	hsa-miR-3960	High density lipoprotein cholesterol measurement; Neutrophil count,-	TSHR	EVPLL
ENSG00000205334	LINC01460	1.129883022	0.001278483	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0146426	integenic	Q90	NA	C-reactive protein measurement; Sex hormone-binding globulin measurement; Igf-1 measurement; Serum gamma-glutamyl transferase measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement; Total cholesterol measurement; Triglyceride measurement; Urate measurement,Triglyceride measurement; C-reactive protein measurement	SUPT7L	CRPPA
ENSG00000281358	RASSF1-AS1	-1.314724804	0.047324908	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0026023	anti_sense	Q75	NA	-	CYB561D2	RPL15P20
ENSG00000285095	ENSG00000285095	4.297906542	4.36e-06	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0120792	integenic	Q50	NA	NA	MEP1B	LINC02449
ENSG00000205181	LINC00654	2.732864899	0.024031567	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0128395	integenic	Q50	hsa-miR-30b-3p,hsa-miR-4505,hsa-miR-5004-5p,hsa-miR-6089,hsa-miR-6500-5p,hsa-miR-6510-5p,hsa-miR-6776-5p,hsa-miR-7110-3p,hsa-miR-7150	Microglial activation measurement,Apolipoprotein b measurement,-	GPCPD1	DDX3X
ENSG00000286910	ENSG00000286910	1.999837396	0.020589004	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0063281	integenic	Q75	hsa-miR-4453	Alkaline phosphatase measurement,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Prostate carcinoma,Neuroticism measurement,Systolic blood pressure,Velopharyngeal dysfunction,Mathematical ability,Appendicular lean mass; Neuroticism measurement; Chronotype measurement,Triglyceride measurement,Bmi-adjusted waist circumference; Neuroticism measurement,Bmi-adjusted waist circumference,Osteoarthritis, hip, osteoarthritis, knee,Drug-induced agranulocytosis; Response to clozapine,Phenylalanine measurement,-	CLDN23	ACTG1P3
ENSG00000238123	MID1IP1-AS1	1.834226196	6.9e-05	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0137338	anti_sense	Q90	hsa-miR-4508,hsa-miR-6089,hsa-miR-6728-3p	NA	RPGR	NPEPL1
ENSG00000228113	ENSG00000228113	2.2073229	0.028952073	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0059411	anti_sense	Not conserved	NA	NA	ADAM22	ZNF603P
ENSG00000245146	MALINC1	-1.03064033	2.01e-14	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0045289	integenic	Not conserved	NA	NA	NRG2	CCDC7
ENSG00000272842	ENSG00000272842	-2.331843375	0.007017472	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0070291	anti_sense	Q75	NA	-	RPS6	RPS18P9
ENSG00000287760	ENSG00000287760	1.065938533	0.022381414	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0112285	integenic	Q50	hsa-miR-619-5p,hsa-miR-1271-3p,hsa-miR-4456	-	ZFP90	LINC01615
ENSG00000229980	TOB1-AS1	-1.640139559	1.09e-11	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0117344	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-4722-5p,hsa-miR-6165,hsa-miR-6720-5p	Body height,High density lipoprotein cholesterol measurement,Triacylglycerol 50:2 measurement; Triacylglycerol 48:1 measurement,Pyruvate measurement,-	WFIKKN2	LINC00205
ENSG00000231920	NEBL-AS1	-3.027900193	0.026797276	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0076568	anti_sense	Q75	hsa-miR-762,hsa-miR-3178,hsa-miR-4313,hsa-miR-4676-5p,hsa-miR-6746-3p	Dna methylation,-	MLLT10	PDGFA-DT
ENSG00000232732	ENSG00000232732	2.770481137	1.05e-06	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0021451	integenic	Not conserved	NA	NA	FTCDNL1	INHBA-AS1
ENSG00000224189	HAGLR	3.25575058	0.006442821	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0020593	anti_sense	Q90	NA	NA	EVX2	HAGLR
ENSG00000224157	HCG14	-2.11219387	0.010921799	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0049015	integenic	Q50	NA	NA	OR2J1	ENSG00000224376
ENSG00000290808	ENSG00000290808	2.309911526	1.08e-26	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0099414	integenic	Not conserved	hsa-miR-4281,hsa-miR-4436b-3p,hsa-miR-7160-3p	-	ARHGEF7	C4B
ENSG00000215244	LINC02649	-1.95874047	0.011269565	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0142500	integenic	Not conserved	NA	Rheumatoid arthritis,Thyroid preparation use measurement	PFKFB3	ENSG00000224569
ENSG00000289429	ENSG00000289429	1.476416616	0.035681277	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0016650	integenic	Not conserved	NA	NA	RGPD2	ENSG00000224669
ENSG00000224984	ENSG00000224984	-1.190682703	0.024175631	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0050736	anti_sense	Q50	hsa-miR-6826-3p,hsa-miR-7113-3p	-	HMGCLL1	ENSG00000224984
ENSG00000240288	GHRLOS	1.432634495	0.000593275	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0024099	anti_sense,sense	Q90	hsa-miR-4650-5p	Self reported educational attainment,Ghrelin measurement,-	NA	ENSG00000224992
ENSG00000272121	ENSG00000272121	-2.036023619	9.07e-10	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0025520	integenic	Q90	hsa-miR-3195	-	ANO10	PLEKHM1
ENSG00000283375	ENSG00000283375	-4.747776661	0.010915297	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0083840	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-4487	Body mass index,Chronotype measurement,-	ALX4	LRRK2-DT
ENSG00000235142	LINC02532	4.459681324	4.95e-07	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0052479	integenic	Q90	hsa-miR-593-3p,hsa-miR-619-5p,hsa-miR-1285-3p,hsa-miR-4763-3p,hsa-miR-6813-5p	Glomerular filtration rate; Blood urea nitrogen measurement; Creatinine measurement; Uric acid measurement; Erythrocyte count; Red blood cell density measurement; Urate measurement,Cystatin c measurement,Susceptibility to rubella infection measurement,Creatinine measurement,Dna methylation,Urate measurement,-	RTN4IP1	ENSG00000225411
ENSG00000263766	KPNB1-DT	1.705299928	0.014436028	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0117016	integenic	Not conserved	hsa-miR-4463,hsa-miR-4492,hsa-miR-6089	Mathematical ability	OSBPL7	LINC01703
ENSG00000279726	ENSG00000279726	-2.397814915	0.001414482	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0045364	anti_sense	Q50	hsa-miR-1343-3p	-	HARS1	ENSG00000225676
ENSG00000272432	ENSG00000272432	-2.57349639	0.003498975	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0001785	anti_sense	Not conserved	NA	NA	RHD	TRAM2-AS1
ENSG00000290055	ENSG00000290055	-4.534304231	0.021763779	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0048779	sense	Not conserved	NA	Lung carcinoma,-	BTN2A1	DNAJC19P5
ENSG00000266805	ENSG00000266805	-4.534304225	0.021752399	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0119920	sense	Not conserved	NA	NA	RALBP1	DNAJC19P5
ENSG00000287086	ENSG00000287086	-4.534305757	0.025425503	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0024091	anti_sense	Not conserved	hsa-miR-363-5p,hsa-miR-619-5p,hsa-miR-1268b	-,Bmi-adjusted hip circumference	FANCD2OS	DNAJC19P5
ENSG00000231683	ENSG00000231683	-3.326674255	6.01e-77	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0050687	sense	Q75	NA	Waist circumference,Daytime rest measurement,Monocyte percentage of leukocytes; Monocyte count,Monocyte count,Sleep duration; Low density lipoprotein cholesterol measurement,-	GCLC	LINC00115
ENSG00000225937	PCA3	5.365823192	0.006719492	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0072040	anti_sense	Q90	hsa-miR-575,hsa-miR-619-5p,hsa-miR-4531	Aspartate aminotransferase to alanine aminotransferase ratio,Neutrophil count,Leukocyte count,Myeloid white cell count,Upper aerodigestive tract neoplasm,Leukocyte count; Neutrophil count; Myeloid white cell count,Dental caries; Dentures,Fat body mass,Waist-hip ratio,Cervical carcinoma,Hippocampal atrophy,Cardiotoxicity; Response to anthracycline-based chemotherapy,-	GCNT1	PCA3
ENSG00000288528	ENSG00000288528	4.605129669	4.13e-08	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0086775	anti_sense	Not conserved	hsa-miR-619-5p	Matrix metalloproteinase 1 measurement,-	TMEM123	LINC01876
ENSG00000272669	ENSG00000272669	2.167021759	4.72e-07	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0135442	anti_sense	Not conserved	hsa-miR-210-5p,hsa-miR-6763-3p	NA	GTPBP1	SLC16A1-AS1
ENSG00000259642	ST20-AS1	1.563240205	5.89e-09	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0107566	anti_sense	Not conserved	hsa-miR-4492,hsa-miR-4508,hsa-miR-7150,hsa-miR-8072	-	ZFAND6	PAPPA-AS2
ENSG00000237845	ENSG00000237845	2.999135028	0.021179961	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0011738	integenic	Q50	hsa-miR-4747-3p,hsa-miR-6867-3p	Platelet-to-lymphocyte ratio; Lymphocyte count,Neutrophil count; Basophil count; Myeloid white cell count; Leukocyte count; Eosinophil count; Granulocyte count,Ocular sarcoidosis,Neutrophil count; Basophil count; Myeloid white cell count; Leukocyte count; Monocyte count,Monocyte count,Monocyte percentage of leukocytes; Monocyte count,Lymphocyte percentage of leukocytes; Neutrophil count; Leukocyte count; Neutrophil percentage of leukocytes; Monocyte percentage of leukocytes,Eosinophil percentage of leukocytes,Basophil count,Basophil count; Monocyte count,Basophil count; Basophil percentage of leukocytes,Neutrophil percentage of granulocytes; Basophil percentage of granulocytes; Basophil count; Basophil percentage of leukocytes; Monocyte count,Gut microbiome measurement,-	NID1	LINC01108
ENSG00000290937	ENSG00000290937	2.999135028	0.021179961	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0032108	integenic	Not conserved	hsa-miR-4284,hsa-miR-3944-3p,hsa-miR-6085,hsa-miR-6813-5p	-	LMLN	LINC01108
ENSG00000226673	LINC01108	2.999134935	0.021179961	SUM149 Parent_ctrl vs Parent_Doxo	HSALNG0048223	integenic	Q75	NA	-	MCUR1	LINC01108
ENSG00000226963	ENSG00000226963	2.999134983	0.021179961	SUM149 Parent_ctrl vs Parent_Doxo	NA	NA	NA	NA	NA	DLX2	LINC01108
